பிறந்தவர்களுக்கு அலைச்சல்கள் அதிகரிக்கும் சுக்கிரனின் பூராடம் நட்சத்திரத்தில்
பி,250,550
ற,550,645
ந்,645,730
த,730,790
வ,790,900
ர்,900,945
க,945,1070
ளு,1070,1160
க்,1160,1175
கு,1175,1830
அ,1835,1960
லை,1960,2140
ச்,2140,2210
ச,2210,2270
ல்,2270,2335
க,2335,2520
ள்,2520,2825
அ,2950,3065
தி,3065,3205
க,3205,3280
ரி,3280,3395
க்,3395,3410
கு,3410,3565
ம்,3565,3700
சு,3855,4255
க்,4255,4270
கி,4270,4415
ர,4415,4510
னி,4510,4645
ன்,4645,4735
பூ,4735,4915
ரா,4915,5045
ட,5045,5150
ம்,5150,5205
ந,5205,5360
ட்,5360,5445
ச,5445,5585
த்,5585,5610
தி,5610,5725
ர,5725,5810
த்,5810,5825
தி,5825,5990
ல்,5990,6050
