நட்சத்திரத்தில் சனிபகவான் செல்வதால் இக்காலக்கட்டங்களில் அனுஷ நட்சத்திரக்காரர்களுக்கு
ந,245,580
ட்,580,680
ச,680,830
த்,830,855
தி,855,975
ர,975,1070
த்,1070,1085
தி,1085,1290
ல்,1290,1430
ச,1430,1990
னி,1990,2095
ப,2095,2285
க,2285,2345
வா,2345,2535
ன்,2535,2610
செ,2610,2780
ல்,2780,2840
வ,2840,2930
தா,2930,3100
ல்,3100,3155
இ,3155,3280
க்,3280,3300
கா,3300,3500
ல,3500,3605
க்,3605,3620
க,3620,3755
ட்,3755,3800
ட,3800,3925
ங்,3925,4020
க,4020,4105
ளி,4105,4200
ல்,4200,4315
அ,4315,4415
னு,4415,4495
ஷ,4495,4620
ந,4620,4760
ட்,4760,4825
ச,4825,5005
த்,5005,5055
தி,5055,5155
ர,5155,5225
க்,5225,5280
கா,5280,5395
ர,5395,5525
ர்,5525,5595
க,5595,5740
ளு,5740,5830
க்,5830,5860
கு,5860,5985
