கொண்டிருக்க அரசியல் மேகங்களும் தமிழகத்தில் படர ஆரம்பித்திருக்கும்
கொ,250,555
ண்,555,645
டி,645,790
ரு,790,825
க்,825,855
க,855,1025
அ,1025,1140
ர,1140,1200
சி,1200,1330
ய,1330,1435
ல்,1435,1500
மே,1500,1755
க,1755,1870
ங்,1870,1955
க,1955,2040
ளு,2040,2145
ம்,2145,2255
த,2410,2800
மி,2800,2880
ழ,2880,3070
க,3070,3165
த்,3165,3185
தி,3185,3385
ல்,3385,3550
ப,3590,3930
ட,3930,4055
ர,4055,4120
ஆ,4120,4340
ர,4340,4410
ம்,4410,4430
பி,4430,4580
த்,4580,4610
தி,4610,4790
ரு,4790,4820
க்,4820,4835
கு,4835,5015
ம்,5015,5060
