சந்தோஷப்படுகிறேன் சாம்ராஜ்யத்திலேயே இராஜோபசாரங்களைப் தர்மராஜ்யத்தில் வைஷ்ணவத்தின் ஜாடைமாடையாகப்
ச,430,660
ந்,660,765
தோ,765,895
ஷ,895,1015
ப்,1015,1070
ப,1070,1175
டு,1175,1260
கி,1260,1290
றே,1290,1445
ன்,1445,1610
சா,1610,2165
ம்,2165,2320
ரா,2320,2450
ஜ்,2450,2550
ய,2550,2710
த்,2710,2725
தி,2725,2845
லே,2845,2950
யே,2950,3145
இ,3145,3200
ரா,3200,3400
ஜோ,3400,3645
ப,3645,3825
சா,3825,3980
ர,3980,4130
ங்,4130,4160
க,4160,4330
ளை,4330,4380
ப்,4380,4475
த,4475,4655
ர்,4655,4740
ம,4740,4840
ரா,4840,4935
ஜ்,4935,5035
ய,5035,5195
த்,5195,5210
தி,5210,5340
ல்,5340,5390
வை,5390,5560
ஷ்,5560,5695
ண,5695,5890
வ,5890,5995
த்,5995,6025
தி,6025,6155
ன்,6155,6210
ஜா,6210,6410
டை,6410,6580
மா,6580,6735
டை,6735,6900
யா,6900,7025
க,7025,7215
ப்,7215,7305
