துஷ்டர்களிடமிருந்து சாம்ராஜ்யத்தில் ஸ்திரீயை துஷ்டர்கள் இராஜ்யம் இராஜாங்கத்தோடும்
து,455,545
ஷ்,545,640
ட,640,815
ர்,815,850
க,850,965
ளி,965,1080
ட,1080,1185
மி,1185,1330
ரு,1330,1405
ந்,1405,1510
து,1510,1790
சா,2070,2390
ம்,2390,2470
ரா,2470,2620
ஜ்,2620,2690
ய,2690,2780
த்,2780,2820
தி,2820,3015
ல்,3015,3195
ஸ்,3375,3590
தி,3590,3735
ரீ,3735,3955
யை,3955,4070
து,4070,4225
ஷ்,4225,4300
ட,4300,4435
ர்,4435,4455
க,4455,4610
ள்,4610,4785
இ,5050,5105
ரா,5105,5240
ஜ்,5240,5310
ய,5310,5395
ம்,5395,5495
இ,5495,5595
ரா,5595,5825
ஜா,5825,5975
ங்,5975,6060
க,6060,6120
த்,6120,6155
தோ,6155,6330
டு,6330,6425
ம்,6425,6490
