சனிபகவான் புதிய வியூகங்களால் எதிலும் சாதிப்பீர்கள் நீண்டகாலமாகத்
ச,245,675
னி,675,780
ப,780,965
க,965,1055
வா,1055,1235
ன்,1235,1305
பு,1305,1445
தி,1445,1510
ய,1510,1650
வி,1650,1740
யூ,1740,1955
க,1955,2085
ங்,2085,2180
க,2180,2260
ளா,2260,2405
ல்,2405,2455
எ,2455,2610
தி,2610,2715
லு,2715,2830
ம்,2830,2945
சா,3050,3620
தி,3620,3735
ப்,3735,3755
பீ,3755,3945
ர்,3945,3980
க,3980,4155
ள்,4155,4185
நீ,4185,4385
ண்,4385,4455
ட,4455,4545
கா,4545,4735
ல,4735,4820
மா,4820,5015
க,5015,5210
த்,5210,5280
