பட்டாபிஷேகம் ஸ்தாபித்துப் ஜனங்களின் கோஷத்தைப் இராஜோபசாரம் புஷ்பம்
ப,425,530
ட்,530,575
டா,575,790
பி,790,920
ஷே,920,1185
க,1185,1235
ம்,1235,1340
ஸ்,1340,1455
தா,1455,1630
பி,1630,1765
த்,1765,1840
து,1840,1960
ப்,1960,2020
ஜ,2020,2115
ன,2115,2220
ங்,2220,2275
க,2275,2445
ளி,2445,2485
ன்,2485,2570
கோ,2570,2705
ஷ,2705,2845
த்,2845,2965
தை,2965,3045
ப்,3045,3135
இ,3135,3240
ரா,3240,3425
ஜோ,3425,3665
ப,3665,3850
சா,3850,3965
ர,3965,4195
ம்,4195,4225
பு,4225,4355
ஷ்,4405,4440
ப,4440,4535
ம்,4535,4625
