ஸ்தானாதிபதியாகிய சூரியனின் உத்திராடம் நட்சத்திரம் முதல் பாதத்தில்
ஸ்,245,560
தா,560,830
னா,830,990
தி,990,1100
ப,1100,1210
தி,1210,1315
யா,1315,1475
கி,1475,1560
ய,1560,1720
சூ,1720,1965
ரி,1965,2010
ய,2010,2145
னி,2145,2270
ன்,2270,2375
உ,2375,2485
த்,2485,2510
தி,2510,2620
ரா,2620,2775
ட,2775,2870
ம்,2870,2925
ந,2925,3080
ட்,3080,3175
ச,3175,3305
த்,3305,3320
தி,3320,3450
ர,3450,3545
ம்,3545,3650
மு,3650,3805
த,3805,3910
ல்,3910,4025
பா,4115,4535
த,4535,4650
த்,4650,4675
தி,4675,4840
ல்,4840,4890
