கோபாலகிருஷ்ணன் இயக்கத்தில் வெளிவந்த இத்திரைப்படத்தில் முத்துராமன் சுஜாதா மற்றும் பலரும் நடித்துள்ளனர்
கோ,420,610
பா,610,800
ல,800,890
கி,890,1030
ரு,1030,1095
ஷ்,1095,1245
ண,1245,1330
ன்,1330,1415
இ,1415,1465
ய,1465,1630
க்,1630,1650
க,1650,1790
த்,1790,1820
தி,1820,2015
ல்,2015,2160
வெ,2510,2710
ளி,2710,2810
வ,2810,2910
ந்,2910,2990
த,2990,3030
இ,3030,3200
த்,3200,3220
தி,3220,3330
ரை,3330,3460
ப்,3460,3525
ப,3525,3610
ட,3610,3710
த்,3710,3745
தி,3745,3930
ல்,3930,4065
மு,4400,4555
த்,4555,4575
து,4575,4755
ரா,4755,4885
ம,4885,5015
ன்,5015,5100
சு,5100,5285
ஜா,5285,5480
தா,5480,5685
ம,5685,5835
ற்,5835,5850
று,5850,6015
ம்,6015,6230
ப,6535,6650
ல,6650,6765
ரு,6765,6810
ம்,6810,6930
ந,6930,7080
டி,7080,7215
த்,7215,7240
து,7240,7370
ள்,7370,7450
ள,7450,7535
ன,7535,7630
ர்,7630,7665
