விஹாரத்தில் கஷ்டப்பட்டிருப்பார்கள் கோஷங்களைக் ஜனக்கூட்டமும் க்ஷேத்திரங்களைத் வைஷ்ணவனோடு
வி,250,625
ஹா,625,855
ர,855,920
த்,920,960
தி,960,1100
ல்,1100,1190
க,1190,1350
ஷ்,1350,1415
ட,1415,1535
ப்,1535,1595
ப,1595,1675
ட்,1675,1740
டி,1740,1855
ரு,1855,1940
ப்,1940,1980
பா,1980,2160
ர்,2160,2175
க,2175,2350
ள்,2350,2500
கோ,2760,2950
ஷ,2950,3105
ங்,3105,3155
க,3155,3330
ளை,3330,3370
க்,3370,3490
ஜ,3490,3520
ன,3520,3690
க்,3690,3725
கூ,3725,3830
ட்,3830,3900
ட,3900,4030
மு,4030,4145
ம்,4145,4330
க்,4330,4345
ஷே,4345,4460
த்,4460,4590
தி,4590,4740
ர,4740,4815
ங்,4815,4865
க,4865,5000
ளை,5000,5090
த்,5090,5120
வை,5120,5305
ஷ்,5305,5380
ண,5380,5655
வ,5655,5780
னோ,5780,5860
டு,5860,6005
