அதன்பிறகுதான் முகஸ்டாலினின் சார்ஜா பயணம் மாற்றியமைக்கப்பட்டதுஅவசர அவசரமாக
அ,440,585
த,585,665
ன்,665,745
பி,745,860
ற,860,955
கு,955,1050
தா,1050,1255
ன்,1255,1320
மு,1400,1885
க,1885,1960
ஸ்,1960,2055
டா,2055,2230
லி,2230,2360
னி,2360,2490
ன்,2490,2580
சா,2580,2815
ர்,2815,2845
ஜா,2845,3035
ப,3035,3215
ய,3215,3335
ண,3335,3415
ம்,3415,3575
மா,3575,3685
ற்,3685,3825
றி,3825,3875
ய,3875,3985
மை,3985,4185
க்,4185,4200
க,4200,4300
ப்,4300,4330
ப,4330,4450
ட்,4450,4495
ட,4495,4615
து,4615,4715
அ,4715,4735
வ,4735,4850
ச,4850,5005
ர,5005,5145
அ,5145,5215
வ,5215,5310
ச,5310,5465
ர,5465,5540
மா,5540,5730
க,5730,5865
