பொதுவாக இல்லாமல் ஒரு குறிப்பிட்ட விஷயத்தைப் பற்றி பின் தொடர முடிந்தால் இன்னும் சிறப்பு
பொ,425,555
து,555,660
வா,660,845
க,845,935
இ,935,1080
ல்,1080,1130
லா,1130,1300
ம,1300,1455
ல்,1455,1570
ஒ,1855,2025
ரு,2025,2085
கு,2085,2240
றி,2240,2325
ப்,2325,2385
பி,2385,2495
ட்,2495,2530
ட,2530,2670
வி,2670,2820
ஷ,2820,2940
ய,2940,3070
த்,3070,3085
தை,3085,3200
ப்,3200,3300
ப,3300,3420
ற்,3420,3460
றி,3460,3625
பி,3625,4240
ன்,4240,4315
தொ,4315,4865
ட,4865,4995
ர,4995,5095
மு,5095,5265
டி,5265,5365
ந்,5365,5430
தா,5430,5545
ல்,5545,5695
இ,5695,5780
ன்,6120,6270
னு,6270,6370
ம்,6370,6390
சி,6390,6640
ற,6640,6735
ப்,6735,6775
பு,6775,6905
