பாதத்தில் பிறந்தவர்களுக்கு மேலும் நற்பலன்கள் உண்டாகும் திருவாதிரை
பா,250,640
த,640,745
த்,745,770
தி,770,910
ல்,910,985
பி,985,1135
ற,1135,1230
ந்,1230,1315
த,1315,1385
வ,1385,1480
ர்,1480,1510
க,1510,1635
ளு,1635,1735
க்,1735,1750
கு,1750,1900
மே,1900,2100
லு,2100,2230
ம்,2230,2345
ந,2440,2870
ற்,2870,2900
ப,2900,3075
ல,3075,3175
ன்,3175,3265
க,3265,3380
ள்,3380,3405
உ,3405,3545
ண்,3545,3640
டா,3640,3785
கு,3785,3890
ம்,3890,4005
தி,4005,4135
ரு,4135,4205
வா,4205,4370
தி,4370,4455
ரை,4455,4570
