இந்திரா படத்தில் குழந்தைகளை வைத்து ஒரு நடனம் செய்ய வேண்டும் என்றார்
இ,425,540
ந்,540,640
தி,640,685
ரா,685,855
ப,855,1040
ட,1040,1140
த்,1140,1165
தி,1165,1360
ல்,1360,1485
கு,1860,1970
ழ,1970,2105
ந்,2105,2185
தை,2185,2345
க,2345,2435
ளை,2435,2680
வை,3010,3580
த்,3580,3610
து,3610,3945
ஒ,4185,4330
ரு,4330,4415
ந,4415,4565
ட,4565,4670
ன,4670,4745
ம்,4745,4830
செ,4830,4975
ய்,4975,5060
ய,5060,5150
வே,5150,5345
ண்,5345,5430
டு,5430,5470
ம்,5470,5690
எ,5785,6125
ன்,6125,6215
றா,6215,6390
ர்,6390,6420
