முதலாம் நூற்றாண்டில் தென்னிந்தியாவில் தோன்றியது என்று அறிஞர்கள் கருதுகின்றனர்
மு,435,615
த,615,690
லா,690,830
ம்,830,920
நூ,920,1120
ற்,1120,1255
றா,1255,1375
ண்,1375,1445
டி,1445,1530
ல்,1530,1610
தெ,1610,1770
ன்,1770,1790
னி,1790,1930
ந்,1930,2015
தி,2015,2070
யா,2070,2230
வி,2230,2345
ல்,2345,2415
தோ,2415,2620
ன்,2620,2705
றி,2705,2770
ய,2770,2890
து,2890,3195
எ,3290,3610
ன்,3610,3695
று,3695,3810
அ,3810,3920
றி,3920,4020
ஞ,4020,4195
ர்,4195,4230
க,4230,4380
ள்,4380,4415
க,4415,4595
ரு,4595,4685
து,4685,4735
கி,4735,4890
ன்,4890,4970
ற,4970,5075
ன,5075,5165
ர்,5165,5200
