வீட்டுக்கான பராமரிப்புச் செலவுகள் ஏற்படக்கூடும் வாழ்க்கைத்துணை வழி
வீ,250,680
ட்,680,720
டு,720,840
க்,840,855
கா,855,1070
ன,1070,1180
ப,1180,1380
ரா,1380,1510
ம,1510,1645
ரி,1645,1735
ப்,1735,1765
பு,1765,1935
ச்,1935,1960
செ,1960,2140
ல,2140,2250
வு,2250,2330
க,2330,2470
ள்,2470,2485
ஏ,2485,2680
ற்,2680,2715
ப,2715,2870
ட,2870,2990
க்,2990,3005
கூ,3005,3145
டு,3145,3290
ம்,3290,3410
வா,3535,4000
ழ்,4000,4105
க்,4105,4120
கை,4120,4365
த்,4365,4385
து,4385,4470
ணை,4470,4625
வ,4625,4750
ழி,4750,4890
