இராஜகுமாரியின் விஷந்தின்று இராஜகுமாரனைக் வஜ்ராயுதத்தைப் வஜ்ராயுதத்தினால் இராஜகுமாரர்களும்
இ,425,480
ரா,480,700
ஜ,700,775
கு,775,825
மா,825,995
ரி,995,1135
யி,1135,1300
ன்,1300,1325
வி,1325,1455
ஷ,1455,1510
ந்,1510,1630
தி,1630,1770
ன்,1770,1785
று,1785,1940
இ,1940,2015
ரா,2015,2600
ஜ,2600,2650
கு,2650,2885
மா,2885,2935
ர,2935,3105
னை,3105,3285
க்,3285,3305
வ,3305,3475
ஜ்,3475,3505
ரா,3505,3640
யு,3640,3770
த,3770,3955
த்,3955,4040
தை,4040,4100
ப்,4100,4200
வ,4200,4335
ஜ்,4335,4430
ரா,4430,4520
யு,4520,4650
த,4650,4835
த்,4835,4925
தி,4925,4980
னா,4980,5100
ல்,5100,5160
இ,5160,5200
ரா,5200,5355
ஜ,5355,5480
கு,5480,5705
மா,5705,5800
ர,5800,5895
ர்,5895,5985
க,5985,6145
ளு,6145,6230
ம்,6230,6345
