தாஜ்மகாலைச் எம்ஜிஆரில் கமல்ஹாசன் இஸ்லாமியர்களால் கமல்ஹாசனைச் பிசினஸும்
தா,455,660
ஜ்,660,745
ம,745,885
கா,885,1070
லை,1070,1355
ச்,1355,1370
எ,1370,1385
ம்,1385,1465
ஜி,1465,1610
ஆ,1610,1740
ரி,1740,1835
ல்,1835,1910
க,1910,2075
ம,2075,2210
ல்,2210,2275
ஹா,2275,2475
ச,2475,2610
ன்,2610,2685
இ,2685,2760
ஸ்,2760,2890
லா,2890,3050
மி,3050,3145
ய,3145,3290
ர்,3290,3340
க,3340,3465
ளா,3465,3600
ல்,3600,3670
க,3670,3820
ம,3820,3960
ல்,3960,4020
ஹா,4020,4215
ச,4215,4360
னை,4360,4505
ச்,4505,4520
பி,4555,4675
சி,4675,4840
ன,4840,4930
ஸு,4930,5085
ம்,5085,5140
