இலங்கையின் நூலகம் திட்டம் போல் அனைத்து நூல்களையும் தமிழ்நாட்டில் இணையத்தில் ஏற்ற முடியாது
இ,425,530
ல,530,650
ங்,650,730
கை,730,830
யி,830,940
ன்,940,1020
நூ,1020,1245
ல,1245,1350
க,1350,1415
ம்,1415,1545
தி,1545,1675
ட்,1675,1715
ட,1715,1835
ம்,1835,1950
போ,1950,2200
ல்,2200,2290
அ,2630,2755
னை,2755,2890
த்,2890,2970
து,2970,3250
நூ,3550,3815
ல்,3815,3835
க,3835,3985
ளை,3985,4080
யு,4080,4210
ம்,4210,4400
த,4770,4885
மி,4885,4980
ழ்,4980,5070
நா,5070,5215
ட்,5215,5265
டி,5265,5400
ல்,5400,5465
இ,5465,5605
ணை,5605,5705
ய,5705,5805
த்,5805,5830
தி,5830,6025
ல்,6025,6165
ஏ,6480,6705
ற்,6705,6850
ற,6850,6910
மு,6910,7050
டி,7050,7140
யா,7140,7325
து,7325,7460
