ஐரோப்பா மலேசியா சிங்கப்பூர் ஆகிய மூன்றும் தமிழர்கள் நிறைய வாழும் நாடுகள்
ஐ,1050,1175
ரோ,1175,1320
ப்,1320,1365
பா,1365,1575
ம,1575,1760
லே,1760,1935
சி,1935,2060
யா,2060,2360
சி,2680,2900
ங்,2900,3000
க,3000,3065
ப்,3065,3120
பூ,3120,3305
ர்,3305,3375
ஆ,3375,3505
கி,3505,3605
ய,3605,3725
மூ,3725,3955
ன்,3955,4040
று,4040,4105
ம்,4105,4260
த,4260,4390
மி,4390,4480
ழ,4480,4655
ர்,4655,4685
க,4685,4895
ள்,4895,4945
நி,5270,5420
றை,5420,5535
ய,5535,5635
வா,5635,5845
ழு,5845,5930
ம்,5930,6050
நா,6050,6255
டு,6255,6350
க,6350,6520
ள்,6520,6545
