புருஷனைக் நிமிஷத்துக்கெல்லாம் ஜாக்கிரதையாயிருக்க விஷயமாகக் பிரஸாதம் ஜன்மம்
பு,435,545
ரு,545,615
ஷ,615,735
னை,735,820
க்,820,965
நி,965,1090
மி,1090,1215
ஷ,1215,1275
த்,1275,1390
து,1390,1470
க்,1470,1555
கெ,1555,1615
ல்,1615,1710
லா,1710,1785
ம்,1785,1885
ஜா,1885,2090
க்,2405,2560
கி,2560,2755
ர,2755,2845
தை,2845,2925
யா,2925,3090
யி,3090,3230
ரு,3230,3335
க்,3335,3360
க,3360,3455
வி,3455,3605
ஷ,3605,3685
ய,3685,3865
மா,3865,3975
க,3975,4070
க்,4070,4195
பி,4195,4310
ர,4310,4440
ஸா,4440,4490
த,4490,4655
ம்,4655,4760
ஜ,4760,4820
ன்,4820,4860
ம,4860,5060
ம்,5060,5135
